account_id,timestamp,amount_inr,channel,counterparty_id,direction,tx_location_lat,tx_location_lon,tx_location_city,tx_location_state,tx_location_country
ACC00113,2026-06-08T12:51:53.510661,3960.21,CARD_POS,MER0009,DEBIT,,,,,
ACC00113,2026-06-24T06:04:12.857400,2706.97,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00114,2026-07-19T08:09:19.223581,7523.95,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00114,2026-08-21T05:14:34.373366,6163.54,UPI_ECOM,MER0014,DEBIT,,,,,
ACC00114,2026-07-20T11:33:38.390966,5653.93,WALLET,MER0002,DEBIT,,,,,
ACC00114,2026-08-27T23:35:45.365829,2117.52,WALLET,MER0015,DEBIT,,,,,
ACC00114,2026-07-24T18:27:39.899144,7553.0,UPI_ECOM,MER0032,DEBIT,,,,,
ACC00114,2026-07-31T16:31:52.171753,4666.08,WALLET,MER0018,DEBIT,,,,,
ACC00114,2026-07-01T09:12:51.140973,4186.25,CARD_POS,MER0009,DEBIT,,,,,
ACC00114,2026-08-05T06:00:01.479222,5364.86,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00114,2026-08-05T11:46:27.213768,8672.23,CARD_POS,MER0002,DEBIT,,,,,
ACC00114,2026-07-17T16:32:21.419486,4258.35,WALLET,MER0024,DEBIT,,,,,
ACC00115,2026-07-29T20:11:09.028883,4570.77,CARD_POS,MER0033,DEBIT,,,,,
ACC00115,2026-08-31T06:01:44.034588,8697.44,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00115,2026-08-14T09:30:35.195507,7868.39,CARD_POS,MER0013,DEBIT,,,,,
ACC00115,2026-06-17T06:46:19.451217,6570.79,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00115,2026-06-15T08:03:00.018859,7554.82,CARD_ECOM,MER0007,DEBIT,,,,,
ACC00115,2026-06-03T21:53:36.122117,2816.16,CARD_ECOM,MER0007,DEBIT,,,,,
ACC00116,2026-06-19T13:22:24.518070,7360.79,CARD_POS,MER0027,DEBIT,,,,,
ACC00116,2026-07-21T01:12:16.366860,6705.63,CARD_POS,MER0037,DEBIT,,,,,
ACC00116,2026-08-10T12:58:40.232113,7719.97,UPI_ECOM,MER0030,DEBIT,,,,,
ACC00116,2026-08-03T17:24:01.169232,6888.31,UPI_ECOM,MER0000,DEBIT,,,,,
ACC00116,2026-06-03T08:15:12.074012,3912.3,WALLET,MER0024,DEBIT,,,,,
ACC00116,2026-07-16T04:01:48.553790,5828.42,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00116,2026-06-30T10:13:05.193313,6902.36,UPI_ECOM,MER0002,DEBIT,,,,,
ACC00116,2026-06-16T09:30:43.424805,3971.27,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00116,2026-06-22T00:04:30.469771,5832.79,WALLET,MER0010,DEBIT,,,,,
ACC00117,2026-06-18T11:54:40.870146,1331.6,WALLET,MER0009,DEBIT,,,,,
ACC00117,2026-06-14T09:16:37.953200,5017.94,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00117,2026-06-19T13:55:23.442385,8538.18,WALLET,MER0023,DEBIT,,,,,
ACC00117,2026-06-27T05:26:58.016495,6106.77,CARD_ECOM,MER0003,DEBIT,,,,,
ACC00118,2026-07-11T09:18:01.894149,4131.26,CARD_POS,MER0028,DEBIT,,,,,
ACC00118,2026-06-25T15:29:24.325539,4351.05,WALLET,MER0015,DEBIT,,,,,
ACC00118,2026-06-18T21:10:41.423986,6262.55,CARD_ECOM,MER0022,DEBIT,,,,,
ACC00118,2026-08-25T07:03:27.717398,3338.99,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00118,2026-08-12T09:34:09.870299,7750.99,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00118,2026-08-28T18:53:59.518120,4437.31,WALLET,MER0027,DEBIT,,,,,
ACC00118,2026-07-27T16:31:34.187649,2318.0,CARD_POS,MER0030,DEBIT,,,,,
ACC00118,2026-06-26T21:50:36.085861,6348.01,WALLET,MER0023,DEBIT,,,,,
ACC00118,2026-07-01T13:45:42.877966,4753.53,CARD_POS,MER0019,DEBIT,,,,,
ACC00119,2026-07-14T09:41:51.638630,8116.51,WALLET,MER0031,DEBIT,,,,,
ACC00119,2026-06-10T02:41:42.699496,2961.74,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00120,2026-07-13T21:45:59.527654,7977.07,WALLET,MER0038,DEBIT,,,,,
ACC00120,2026-07-06T19:04:25.760427,4044.19,UPI_ECOM,MER0004,DEBIT,,,,,
ACC00120,2026-08-21T18:03:54.835214,2672.57,CARD_POS,MER0035,DEBIT,,,,,
ACC00121,2026-07-22T11:07:22.178020,4013.55,CARD_ECOM,MER0008,DEBIT,,,,,
ACC00121,2026-07-10T20:35:45.061112,8804.89,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00121,2026-06-10T00:47:01.590943,3480.25,WALLET,MER0003,DEBIT,,,,,
ACC00121,2026-07-19T09:11:57.534757,8167.27,CARD_POS,MER0024,DEBIT,,,,,
ACC00121,2026-07-22T02:48:11.515256,4877.21,CARD_POS,MER0039,DEBIT,,,,,
ACC00121,2026-07-24T18:28:17.587120,4837.89,CARD_POS,MER0016,DEBIT,,,,,
ACC00121,2026-08-08T14:50:17.799987,8691.5,WALLET,MER0010,DEBIT,,,,,
ACC00121,2026-08-19T07:55:33.007369,2362.25,UPI_ECOM,MER0016,DEBIT,,,,,
ACC00121,2026-08-06T09:55:26.142930,2089.3,CARD_POS,MER0001,DEBIT,,,,,
ACC00121,2026-08-16T20:01:15.864497,5605.64,CARD_ECOM,MER0019,DEBIT,,,,,
ACC00121,2026-06-04T11:38:40.962782,6487.16,CARD_POS,MER0000,DEBIT,,,,,
ACC00121,2026-07-16T17:46:15.577774,8603.64,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00122,2026-07-16T14:48:08.653151,2970.21,WALLET,MER0010,DEBIT,,,,,
ACC00122,2026-08-15T23:55:46.984980,1166.59,CARD_ECOM,MER0017,DEBIT,,,,,
ACC00122,2026-07-16T03:57:27.949142,8073.4,WALLET,MER0027,DEBIT,,,,,
ACC00122,2026-06-27T09:56:40.112366,951.86,CARD_ECOM,MER0006,DEBIT,,,,,
ACC00122,2026-06-14T07:33:30.601416,7153.94,CARD_POS,MER0021,DEBIT,,,,,
ACC00122,2026-07-10T23:27:41.681321,7212.56,WALLET,MER0000,DEBIT,,,,,
ACC00122,2026-06-08T06:04:43.799887,376.69,WALLET,MER0011,DEBIT,,,,,
ACC00123,2026-06-11T10:23:24.078475,7689.09,CARD_ECOM,MER0039,DEBIT,,,,,
ACC00123,2026-07-07T04:40:17.777814,4337.35,CARD_ECOM,MER0028,DEBIT,,,,,
ACC00123,2026-08-03T00:58:38.375774,5447.06,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00123,2026-08-05T18:24:28.618206,7560.79,CARD_ECOM,MER0018,DEBIT,,,,,
ACC00123,2026-07-13T16:04:05.220018,1283.49,CARD_POS,MER0017,DEBIT,,,,,
ACC00123,2026-06-21T11:24:05.000704,8980.12,WALLET,MER0008,DEBIT,,,,,
ACC00123,2026-06-10T19:29:54.503485,1997.76,CARD_POS,MER0010,DEBIT,,,,,
ACC00123,2026-08-21T06:51:44.004877,5084.42,CARD_POS,MER0005,DEBIT,,,,,
ACC00124,2026-07-15T16:49:38.809506,8347.86,WALLET,MER0005,DEBIT,,,,,
ACC00124,2026-06-09T14:53:03.349870,2181.78,CARD_POS,MER0004,DEBIT,,,,,
ACC00124,2026-07-11T06:25:02.091632,2183.38,CARD_ECOM,MER0037,DEBIT,,,,,
ACC00124,2026-08-10T05:40:55.498438,7397.41,WALLET,MER0031,DEBIT,,,,,
ACC00124,2026-06-20T16:30:44.421574,709.69,CARD_POS,MER0007,DEBIT,,,,,
ACC00124,2026-06-10T22:08:23.452788,5790.3,WALLET,MER0024,DEBIT,,,,,
ACC00124,2026-06-14T19:37:18.914628,5655.44,WALLET,MER0033,DEBIT,,,,,
ACC00125,2026-08-13T12:38:10.501526,4114.44,CARD_POS,MER0032,DEBIT,,,,,
ACC00125,2026-08-14T13:42:40.757222,8375.36,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00125,2026-06-29T07:46:01.311204,5085.44,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00125,2026-08-29T00:05:37.098153,4386.91,WALLET,MER0029,DEBIT,,,,,
ACC00125,2026-07-27T14:23:42.502418,5252.08,UPI_ECOM,MER0028,DEBIT,,,,,
ACC00125,2026-08-01T18:59:09.764213,1086.3,CARD_POS,MER0028,DEBIT,,,,,
ACC00125,2026-08-20T16:04:44.510410,4302.13,CARD_ECOM,MER0037,DEBIT,,,,,
ACC00125,2026-08-18T06:52:49.606318,7174.52,CARD_POS,MER0016,DEBIT,,,,,
ACC00125,2026-06-12T04:20:56.093790,1613.67,CARD_POS,MER0010,DEBIT,,,,,
ACC00125,2026-06-15T08:50:40.955051,2573.02,WALLET,MER0036,DEBIT,,,,,
ACC00125,2026-08-31T16:57:28.010161,8897.87,UPI_ECOM,MER0005,DEBIT,,,,,
ACC00125,2026-06-30T09:56:48.450205,2050.53,CARD_POS,MER0025,DEBIT,,,,,
ACC00126,2026-07-12T19:12:49.698414,2219.86,CARD_POS,MER0005,DEBIT,,,,,
ACC00126,2026-06-21T21:29:11.379373,4439.4,WALLET,MER0013,DEBIT,,,,,
ACC00126,2026-08-01T02:00:10.444295,4603.69,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00126,2026-08-03T07:00:04.550097,3845.2,WALLET,MER0031,DEBIT,,,,,
ACC00126,2026-07-04T14:01:08.945155,1628.62,UPI_ECOM,MER0026,DEBIT,,,,,
ACC00126,2026-08-11T11:15:52.457913,1715.99,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00126,2026-08-26T08:47:20.823974,6586.87,WALLET,MER0039,DEBIT,,,,,
ACC00126,2026-06-07T05:00:20.578213,8967.8,WALLET,MER0026,DEBIT,,,,,
ACC00126,2026-06-22T05:12:46.944403,2942.02,CARD_ECOM,MER0029,DEBIT,,,,,
ACC00126,2026-07-11T18:12:46.837870,5998.76,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00127,2026-07-19T03:52:53.144665,6002.36,CARD_POS,MER0007,DEBIT,,,,,
ACC00127,2026-06-27T23:19:25.636614,1425.49,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00127,2026-07-11T16:26:09.812278,3092.05,CARD_POS,MER0014,DEBIT,,,,,
ACC00127,2026-06-29T20:31:32.879702,7684.09,CARD_POS,MER0038,DEBIT,,,,,
ACC00127,2026-06-20T10:13:31.481958,5155.09,CARD_ECOM,MER0000,DEBIT,,,,,
ACC00127,2026-06-12T20:08:27.700327,5762.49,CARD_ECOM,MER0005,DEBIT,,,,,
ACC00127,2026-06-04T11:24:03.288604,7013.8,CARD_ECOM,MER0034,DEBIT,,,,,
ACC00127,2026-07-15T14:24:50.700113,4044.53,CARD_POS,MER0004,DEBIT,,,,,
ACC00127,2026-08-17T09:53:28.819846,4360.37,WALLET,MER0033,DEBIT,,,,,
ACC00127,2026-08-06T00:32:26.105511,6470.53,CARD_ECOM,MER0003,DEBIT,,,,,
ACC00128,2026-07-24T00:14:57.052182,8352.54,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00128,2026-06-30T04:29:09.722120,6217.45,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00128,2026-06-25T22:46:13.767720,3634.32,UPI_ECOM,MER0003,DEBIT,,,,,
ACC00129,2026-06-10T09:53:49.844004,8063.84,CARD_POS,MER0006,DEBIT,,,,,
ACC00129,2026-07-29T10:21:43.685680,5784.52,UPI_ECOM,MER0002,DEBIT,,,,,
ACC00129,2026-07-03T15:47:45.373919,5021.61,WALLET,MER0030,DEBIT,,,,,
ACC00129,2026-07-08T06:49:59.820421,8748.65,WALLET,MER0026,DEBIT,,,,,
ACC00129,2026-08-21T15:14:42.214714,3534.24,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00129,2026-07-16T07:27:15.584525,4110.82,CARD_ECOM,MER0006,DEBIT,,,,,
ACC00129,2026-08-18T22:23:06.517923,4133.95,CARD_ECOM,MER0013,DEBIT,,,,,
ACC00129,2026-07-02T03:04:27.527178,1575.53,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00129,2026-06-26T16:56:01.105310,5834.65,CARD_ECOM,MER0036,DEBIT,,,,,
ACC00129,2026-06-24T18:14:00.502722,1713.57,CARD_POS,MER0036,DEBIT,,,,,
ACC00129,2026-06-02T13:48:50.936246,488.52,CARD_POS,MER0017,DEBIT,,,,,
ACC00130,2026-06-03T02:04:33.733360,1643.61,CARD_ECOM,MER0033,DEBIT,,,,,
ACC00130,2026-08-14T19:38:42.089992,4636.0,CARD_ECOM,MER0024,DEBIT,,,,,
ACC00131,2026-07-06T09:04:12.310703,2063.6,CARD_ECOM,MER0003,DEBIT,,,,,
ACC00131,2026-06-14T19:35:13.087750,6263.78,CARD_ECOM,MER0015,DEBIT,,,,,
ACC00131,2026-08-04T06:00:45.810594,666.69,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00131,2026-06-19T19:36:29.290459,3773.31,UPI_ECOM,MER0013,DEBIT,,,,,
ACC00131,2026-08-19T13:44:32.204455,3164.22,UPI_ECOM,MER0028,DEBIT,,,,,
ACC00131,2026-08-09T22:56:45.542220,7028.89,CARD_POS,MER0028,DEBIT,,,,,
ACC00131,2026-06-13T22:01:08.266428,1483.49,CARD_POS,MER0019,DEBIT,,,,,
ACC00132,2026-08-21T01:56:46.611052,4661.69,CARD_POS,MER0012,DEBIT,,,,,
ACC00132,2026-06-28T08:23:51.616449,3497.05,CARD_ECOM,MER0028,DEBIT,,,,,
ACC00132,2026-07-28T06:13:11.671084,6448.26,CARD_POS,MER0031,DEBIT,,,,,
ACC00132,2026-06-07T02:19:49.214524,486.79,CARD_POS,MER0024,DEBIT,,,,,
ACC00132,2026-07-05T23:14:30.121499,6446.68,CARD_POS,MER0006,DEBIT,,,,,
ACC00132,2026-06-06T15:22:45.203987,6739.4,CARD_POS,MER0035,DEBIT,,,,,
ACC00132,2026-06-11T20:45:12.169859,4321.1,UPI_ECOM,MER0027,DEBIT,,,,,
ACC00133,2026-06-15T07:06:55.757008,496.79,CARD_ECOM,MER0021,DEBIT,,,,,
ACC00133,2026-07-25T19:30:33.180749,1653.15,UPI_ECOM,MER0025,DEBIT,,,,,
ACC00133,2026-06-11T12:50:01.506831,6238.32,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00133,2026-07-02T22:55:41.261468,2421.11,CARD_ECOM,MER0022,DEBIT,,,,,
ACC00133,2026-08-05T00:22:12.786067,1313.13,UPI_ECOM,MER0026,DEBIT,,,,,
ACC00133,2026-08-22T15:28:11.496436,8501.48,UPI_ECOM,MER0037,DEBIT,,,,,
ACC00133,2026-08-29T13:09:08.390803,4232.1,UPI_ECOM,MER0033,DEBIT,,,,,
ACC00134,2026-07-28T02:16:00.353844,8821.62,WALLET,MER0008,DEBIT,,,,,
ACC00134,2026-07-31T19:59:28.157403,3432.34,WALLET,MER0023,DEBIT,,,,,
ACC00134,2026-08-24T19:54:58.229706,4432.05,CARD_POS,MER0036,DEBIT,,,,,
ACC00134,2026-07-15T05:47:45.074932,1319.91,WALLET,MER0016,DEBIT,,,,,
ACC00134,2026-08-25T10:18:58.721585,4513.55,WALLET,MER0002,DEBIT,,,,,
ACC00134,2026-06-28T09:35:42.815267,4804.18,WALLET,MER0014,DEBIT,,,,,
ACC00134,2026-08-21T19:18:45.091303,8009.1,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00134,2026-06-13T10:37:32.048158,5855.09,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00134,2026-07-31T20:16:44.586935,1020.74,UPI_ECOM,MER0035,DEBIT,,,,,
ACC00134,2026-06-12T03:05:16.084137,7356.21,CARD_ECOM,MER0024,DEBIT,,,,,
ACC00134,2026-06-18T01:18:14.964417,6861.62,WALLET,MER0011,DEBIT,,,,,
ACC00135,2026-06-16T00:12:37.426793,3235.89,UPI_ECOM,MER0006,DEBIT,,,,,
ACC00135,2026-08-01T18:33:22.110713,3128.88,WALLET,MER0019,DEBIT,,,,,
ACC00135,2026-07-08T06:24:48.907711,416.51,CARD_POS,MER0038,DEBIT,,,,,
ACC00135,2026-06-19T07:18:53.727808,1284.91,WALLET,MER0023,DEBIT,,,,,
ACC00136,2026-08-27T14:54:54.401804,6563.25,WALLET,MER0000,DEBIT,,,,,
ACC00136,2026-08-13T05:03:03.678763,7333.91,CARD_ECOM,MER0039,DEBIT,,,,,
ACC00137,2026-07-10T20:30:31.420750,8459.13,CARD_ECOM,MER0005,DEBIT,,,,,
ACC00137,2026-08-09T13:34:33.997953,2219.89,CARD_POS,MER0027,DEBIT,,,,,
ACC00137,2026-08-01T19:06:55.506910,7915.9,CARD_POS,MER0010,DEBIT,,,,,
ACC00137,2026-08-14T21:26:20.837249,1908.43,UPI_ECOM,MER0030,DEBIT,,,,,
ACC00137,2026-06-14T08:05:10.365474,733.8,UPI_ECOM,MER0002,DEBIT,,,,,
ACC00137,2026-06-14T07:19:58.377773,5589.65,CARD_ECOM,MER0010,DEBIT,,,,,
ACC00138,2026-06-25T17:07:11.731764,3067.28,WALLET,MER0032,DEBIT,,,,,
ACC00138,2026-08-03T04:53:49.095530,2820.83,UPI_ECOM,MER0029,DEBIT,,,,,
ACC00138,2026-07-12T10:00:49.553984,4722.07,CARD_ECOM,MER0032,DEBIT,,,,,
ACC00138,2026-07-10T18:59:58.228778,4700.6,WALLET,MER0037,DEBIT,,,,,
ACC00138,2026-07-04T02:02:13.849121,8825.1,UPI_ECOM,MER0002,DEBIT,,,,,
ACC00139,2026-07-07T07:45:28.545809,1019.65,WALLET,MER0038,DEBIT,,,,,
ACC00139,2026-08-09T15:57:33.653825,2588.32,CARD_POS,MER0024,DEBIT,,,,,
ACC00139,2026-08-17T05:27:11.456162,4541.94,WALLET,MER0012,DEBIT,,,,,
ACC00139,2026-08-06T05:54:18.110040,6238.4,WALLET,MER0021,DEBIT,,,,,
ACC00139,2026-06-26T20:48:37.608967,751.63,CARD_ECOM,MER0020,DEBIT,,,,,
ACC00139,2026-07-26T12:53:51.273282,1525.8,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00140,2026-06-10T14:34:33.215697,2038.44,CARD_POS,MER0003,DEBIT,,,,,
ACC00140,2026-06-25T08:29:27.977627,5777.38,UPI_ECOM,MER0037,DEBIT,,,,,
ACC00141,2026-08-23T07:30:40.417935,2032.53,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00141,2026-07-07T00:55:12.854577,8224.98,CARD_POS,MER0018,DEBIT,,,,,
ACC00141,2026-06-03T23:59:51.390025,7063.72,UPI_ECOM,MER0007,DEBIT,,,,,
ACC00141,2026-08-08T17:50:18.193976,8053.44,UPI_ECOM,MER0028,DEBIT,,,,,
ACC00141,2026-08-09T08:40:30.524473,882.15,WALLET,MER0020,DEBIT,,,,,
ACC00141,2026-08-10T06:39:07.571934,7717.78,CARD_POS,MER0026,DEBIT,,,,,
ACC00141,2026-07-13T02:03:02.447361,1870.34,CARD_POS,MER0021,DEBIT,,,,,
ACC00141,2026-06-27T06:48:34.608255,7939.72,CARD_ECOM,MER0022,DEBIT,,,,,
ACC00141,2026-07-14T00:21:21.675478,2780.59,CARD_ECOM,MER0016,DEBIT,,,,,
ACC00142,2026-06-20T02:23:38.566183,3837.01,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00142,2026-07-14T14:58:43.941390,1230.37,WALLET,MER0023,DEBIT,,,,,
ACC00142,2026-06-20T07:04:01.689511,7835.76,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00142,2026-08-08T18:07:14.414483,3475.13,CARD_POS,MER0025,DEBIT,,,,,
ACC00142,2026-07-30T02:34:00.164112,2740.0,WALLET,MER0002,DEBIT,,,,,
ACC00143,2026-08-04T15:26:35.969602,7013.8,CARD_POS,MER0037,DEBIT,,,,,
ACC00143,2026-08-09T07:58:01.882073,3070.12,UPI_ECOM,MER0013,DEBIT,,,,,
ACC00144,2026-07-07T13:47:34.567501,2762.83,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00144,2026-06-10T12:36:57.132954,8063.49,CARD_ECOM,MER0033,DEBIT,,,,,
ACC00144,2026-07-20T06:22:36.777970,1029.18,CARD_ECOM,MER0019,DEBIT,,,,,
ACC00144,2026-06-24T18:58:57.743692,8272.64,WALLET,MER0035,DEBIT,,,,,
ACC00145,2026-06-06T10:30:57.610606,3759.97,WALLET,MER0029,DEBIT,,,,,
ACC00145,2026-07-29T23:28:55.345039,404.51,CARD_POS,MER0019,DEBIT,,,,,
ACC00145,2026-08-19T05:43:38.851266,6878.47,WALLET,MER0002,DEBIT,,,,,
ACC00145,2026-07-31T02:36:12.134035,1565.97,WALLET,MER0019,DEBIT,,,,,
ACC00145,2026-07-09T13:36:04.909223,4071.43,WALLET,MER0000,DEBIT,,,,,
ACC00145,2026-06-05T15:05:47.691675,932.37,WALLET,MER0029,DEBIT,,,,,
ACC00145,2026-06-20T00:36:53.837215,1055.04,CARD_ECOM,MER0002,DEBIT,,,,,
ACC00145,2026-08-14T01:35:36.119228,2757.82,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00145,2026-06-30T07:17:08.283826,934.65,CARD_ECOM,MER0007,DEBIT,,,,,
ACC00145,2026-06-29T16:28:28.163914,2737.96,WALLET,MER0001,DEBIT,,,,,
ACC00145,2026-08-13T00:59:38.397269,1129.93,WALLET,MER0003,DEBIT,,,,,
ACC00145,2026-06-21T18:27:37.317907,1918.86,CARD_ECOM,MER0035,DEBIT,,,,,
ACC00146,2026-06-14T18:53:03.163050,3262.5,CARD_POS,MER0010,DEBIT,,,,,
ACC00146,2026-07-23T14:25:27.220444,7172.85,CARD_ECOM,MER0028,DEBIT,,,,,
ACC00146,2026-07-14T00:28:40.610410,2124.12,UPI_ECOM,MER0017,DEBIT,,,,,
ACC00146,2026-06-20T22:23:52.845516,5193.0,CARD_ECOM,MER0026,DEBIT,,,,,
ACC00146,2026-08-13T15:00:43.175813,4183.33,CARD_ECOM,MER0025,DEBIT,,,,,
ACC00146,2026-08-29T08:11:09.159687,1928.8,UPI_ECOM,MER0022,DEBIT,,,,,
ACC00146,2026-07-22T20:57:33.779988,2268.41,UPI_ECOM,MER0031,DEBIT,,,,,
ACC00146,2026-08-15T21:37:17.913861,1126.35,WALLET,MER0029,DEBIT,,,,,
ACC00147,2026-07-11T20:49:52.856841,5494.16,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00147,2026-07-09T18:24:22.244490,8518.15,CARD_POS,MER0003,DEBIT,,,,,
ACC00147,2026-08-11T07:46:37.641108,7232.36,UPI_ECOM,MER0012,DEBIT,,,,,
ACC00147,2026-07-14T23:36:59.551288,6002.63,UPI_ECOM,MER0003,DEBIT,,,,,
ACC00147,2026-06-23T18:45:01.887972,1652.59,CARD_POS,MER0007,DEBIT,,,,,
ACC00147,2026-08-25T16:49:01.637272,352.12,UPI_ECOM,MER0034,DEBIT,,,,,
ACC00147,2026-08-14T17:04:49.988181,973.12,CARD_ECOM,MER0038,DEBIT,,,,,
ACC00148,2026-08-24T18:22:50.760892,6136.06,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00148,2026-06-28T07:42:05.698515,8774.31,WALLET,MER0037,DEBIT,,,,,
ACC00148,2026-08-18T12:08:54.043002,5342.32,WALLET,MER0038,DEBIT,,,,,
ACC00148,2026-08-13T06:12:43.970041,8381.07,UPI_ECOM,MER0020,DEBIT,,,,,
ACC00148,2026-08-01T04:06:35.057960,5442.64,WALLET,MER0035,DEBIT,,,,,
ACC00148,2026-07-29T12:38:14.518402,3948.87,UPI_ECOM,MER0011,DEBIT,,,,,
ACC00148,2026-06-11T12:51:05.194333,2587.91,CARD_ECOM,MER0022,DEBIT,,,,,
ACC00149,2026-07-11T02:25:17.603470,591.54,WALLET,MER0038,DEBIT,,,,,
ACC00149,2026-07-02T06:03:38.629977,5460.9,CARD_POS,MER0004,DEBIT,,,,,
ACC00149,2026-08-25T17:22:32.884344,8876.25,CARD_POS,MER0007,DEBIT,,,,,
ACC00149,2026-06-11T22:37:27.965693,8450.08,CARD_POS,MER0015,DEBIT,,,,,
ACC00149,2026-06-27T04:25:31.227818,3315.15,UPI_ECOM,MER0019,DEBIT,,,,,
ACC00149,2026-07-07T03:55:15.590750,1585.22,UPI_ECOM,MER0008,DEBIT,,,,,
ACC00149,2026-06-16T02:54:05.503056,4710.19,CARD_POS,MER0017,DEBIT,,,,,
ACC00149,2026-07-13T17:42:07.585258,8980.43,CARD_POS,MER0029,DEBIT,,,,,
ACC00149,2026-08-18T04:23:39.673961,1618.29,WALLET,MER0034,DEBIT,,,,,
ACC00149,2026-06-18T15:55:30.477060,8227.44,CARD_POS,MER0038,DEBIT,,,,,
ACC00150,2026-08-06T15:30:40.382339,5209.76,CARD_POS,MER0025,DEBIT,,,,,
ACC00150,2026-06-16T11:45:49.615595,5238.93,CARD_ECOM,MER0027,DEBIT,,,,,
ACC00150,2026-07-05T04:24:18.909136,8803.83,CARD_ECOM,MER0003,DEBIT,,,,,
ACC00150,2026-06-10T19:40:48.030222,2240.48,WALLET,MER0022,DEBIT,,,,,
ACC00150,2026-08-23T11:30:54.893017,2476.65,CARD_POS,MER0020,DEBIT,,,,,
ACC00150,2026-08-30T18:45:08.030589,1545.37,UPI_ECOM,MER0023,DEBIT,,,,,
ACC00151,2026-08-20T00:35:42.372966,1514.53,UPI_ECOM,MER0016,DEBIT,,,,,
ACC00151,2026-06-08T15:45:04.788063,2300.06,UPI_ECOM,MER0001,DEBIT,,,,,
ACC00152,2026-08-28T07:34:14.065690,6745.73,CARD_ECOM,MER0023,DEBIT,,,,,
ACC00152,2026-07-19T21:37:20.200784,945.94,UPI_ECOM,MER0036,DEBIT,,,,,
ACC00152,2026-06-17T08:25:53.015697,7673.1,CARD_ECOM,MER0004,DEBIT,,,,,
ACC00152,2026-06-12T07:09:56.571479,1883.64,WALLET,MER0002,DEBIT,,,,,
ACC00152,2026-08-26T14:57:40.967617,6998.45,WALLET,MER0026,DEBIT,,,,,
ACC00152,2026-08-16T04:29:59.068860,4042.32,CARD_POS,MER0017,DEBIT,,,,,
ACC00152,2026-08-18T01:55:06.933036,1737.37,UPI_ECOM,MER0009,DEBIT,,,,,
ACC00152,2026-07-13T12:31:26.874885,4325.96,CARD_POS,MER0028,DEBIT,,,,,
ACC00153,2026-07-04T04:52:02.779735,8647.59,CARD_ECOM,MER0001,DEBIT,,,,,
ACC00153,2026-08-29T12:34:11.746981,2065.63,CARD_ECOM,MER0026,DEBIT,,,,,
ACC00153,2026-06-15T16:59:52.048194,8321.44,CARD_POS,MER0016,DEBIT,,,,,
ACC00154,2026-07-27T03:43:55.652628,2215.87,UPI_ECOM,MER0000,DEBIT,,,,,
ACC00154,2026-08-31T01:04:41.047503,4317.62,CARD_POS,MER0034,DEBIT,,,,,
ACC00154,2026-06-16T08:40:39.088172,5536.1,CARD_ECOM,MER0038,DEBIT,,,,,
ACC00154,2026-07-20T15:37:13.085109,2670.43,UPI_ECOM,MER0010,DEBIT,,,,,
ACC00154,2026-07-03T10:12:54.947281,8349.03,WALLET,MER0010,DEBIT,,,,,
ACC00154,2026-07-29T00:11:08.967083,6963.98,CARD_ECOM,MER0011,DEBIT,,,,,
ACC00155,2026-06-06T09:33:26.659830,7397.36,CARD_ECOM,MER0014,DEBIT,,,,,
ACC00155,2026-06-30T11:38:51.817088,605.88,CARD_POS,MER0005,DEBIT,,,,,
ACC00155,2026-07-04T12:26:12.418875,6325.32,UPI_ECOM,MER0017,DEBIT,,,,,
